fecha,clae6,total_fob
2020-02-01,477320,122614
2020-02-01,477330,289646
2020-02-01,477420,-99
2020-02-01,477460,-99
2020-02-01,477480,680540
2020-02-01,477490,41468
2020-02-01,492210,-99
2020-02-01,492229,-99
2020-02-01,492250,-99
2020-02-01,492290,224107
2020-02-01,493200,-99
2020-02-01,501200,-99
2020-02-01,502200,-99
2020-02-01,511000,706287
2020-02-01,512000,-99
2020-02-01,522020,-99
2020-02-01,522091,-99
2020-02-01,522099,532144
2020-02-01,523011,201617
2020-02-01,523019,-99
2020-02-01,523031,-99
2020-02-01,523090,3533272
2020-02-01,524390,8871
2020-02-01,530010,-99
2020-02-01,530090,-99
2020-02-01,551022,-99
2020-02-01,561011,-99
2020-02-01,561019,-99
2020-02-01,581100,1667118
2020-02-01,581300,358776
2020-02-01,581900,-99
2020-02-01,591120,-99
2020-02-01,602310,-99
2020-02-01,619000,-99
2020-02-01,620100,162138
2020-02-01,620900,515523
2020-02-01,649999,-99
2020-02-01,681098,-99
2020-02-01,681099,-99
2020-02-01,682099,-99
2020-02-01,691001,-99
2020-02-01,702091,-99
2020-02-01,702092,-99
2020-02-01,702099,1069107
2020-02-01,711001,-99
2020-02-01,711003,-99
2020-02-01,711009,85949
2020-02-01,712000,-99
2020-02-01,721010,-99
2020-02-01,721020,34438
2020-02-01,721030,-99
2020-02-01,721090,-99
2020-02-01,731009,-99
2020-02-01,749009,-99
2020-02-01,750000,-99
2020-02-01,771190,-99
2020-02-01,773020,-99
2020-02-01,773030,-99
2020-02-01,773090,-99
2020-02-01,801090,-99
2020-02-01,821900,-99
2020-02-01,823000,-99
2020-02-01,829200,963088
2020-02-01,829900,780042
2020-02-01,863200,165861
2020-02-01,863300,-99
2020-02-01,869090,97947
2020-02-01,900011,-99
2020-02-01,949100,168142
2020-02-01,960202,-99
2020-02-01,960990,655373
2020-03-01,11111,-99
2020-03-01,11112,46379
2020-03-01,11119,2805567
2020-03-01,11121,-99
2020-03-01,11211,3408171
2020-03-01,11299,1659220
2020-03-01,11310,107452
2020-03-01,11321,-99
2020-03-01,11329,8588510
2020-03-01,11331,2173289
2020-03-01,11342,-99
2020-03-01,11400,-99
2020-03-01,12110,7519270
2020-03-01,12121,-99
2020-03-01,12200,1575006
2020-03-01,12311,14061980
2020-03-01,12319,-99
2020-03-01,12320,289403
2020-03-01,12490,394556
2020-03-01,12600,-99
2020-03-01,12900,-99
2020-03-01,13011,2555180
2020-03-01,13012,2560113
2020-03-01,13013,283724
2020-03-01,13019,8145412
2020-03-01,13020,-99
2020-03-01,14113,5018759
2020-03-01,14114,-99
2020-03-01,14115,-99
2020-03-01,14221,-99
2020-03-01,14610,441369
2020-03-01,14810,1105072
2020-03-01,14820,-99
2020-03-01,14910,1582657
2020-03-01,14930,-99
2020-03-01,14990,-99
2020-03-01,16150,-99
2020-03-01,16210,-99
2020-03-01,16291,-99
2020-03-01,17020,-99
2020-03-01,21030,-99
2020-03-01,22010,-99
2020-03-01,22020,152440
2020-03-01,24010,-99
2020-03-01,31110,2875033
2020-03-01,31120,70290760
2020-03-01,31200,-99
2020-03-01,61000,184671008
2020-03-01,62000,11850577
2020-03-01,72910,80521760
2020-03-01,72990,104161176
2020-03-01,81100,-99
2020-03-01,81200,1263917
2020-03-01,81300,-99
2020-03-01,81400,898474
2020-03-01,89120,6348872
2020-03-01,89200,-99
2020-03-01,89300,157606
2020-03-01,89900,14475754
2020-03-01,91000,9393524
2020-03-01,101011,112069824
2020-03-01,101012,76296792
2020-03-01,101020,25735326
2020-03-01,101030,6436046
2020-03-01,101040,9391892
2020-03-01,101091,5561538
2020-03-01,101099,5322108
2020-03-01,102001,47048992
2020-03-01,102002,1071964
2020-03-01,102003,-99
2020-03-01,103011,3529970
2020-03-01,103012,-99
2020-03-01,103020,17001640
2020-03-01,103030,14261156
2020-03-01,103091,2048430
2020-03-01,103099,15020445
2020-03-01,104011,1349529600
2020-03-01,104012,721447
2020-03-01,104013,194673104
2020-03-01,105010,21285120
2020-03-01,105020,30720114
2020-03-01,105030,-99
2020-03-01,105090,4648187
2020-03-01,106110,23607064
2020-03-01,106120,12777068
2020-03-01,106131,547257
2020-03-01,106139,3938633
2020-03-01,106200,-99
2020-03-01,107110,2522921
2020-03-01,107121,722181
2020-03-01,107129,-99
2020-03-01,107200,4031403
2020-03-01,107301,1828173
2020-03-01,107309,15269045
2020-03-01,107410,644707
2020-03-01,107420,-99
2020-03-01,107911,62360
2020-03-01,107912,-99
2020-03-01,107920,5001083
2020-03-01,107930,5431173
2020-03-01,107991,3450120
2020-03-01,107992,-99
2020-03-01,107999,45377656
2020-03-01,108000,6552028
2020-03-01,109000,-99
2020-03-01,110100,1983487
2020-03-01,110211,-99
2020-03-01,110212,50934792
2020-03-01,110290,-99
2020-03-01,110300,41329296
2020-03-01,110411,-99
2020-03-01,110412,-99
2020-03-01,110420,-99
2020-03-01,110492,4766631
2020-03-01,120010,6555461
2020-03-01,120091,-99
2020-03-01,120099,-99
2020-03-01,131110,-99
2020-03-01,131120,10625854
2020-03-01,131131,-99
2020-03-01,131132,176251
2020-03-01,131139,2378204
2020-03-01,131202,237910
2020-03-01,131209,1047634
2020-03-01,131300,1596061
2020-03-01,139201,-99
2020-03-01,139204,-99
2020-03-01,139209,446703
2020-03-01,139300,92002
2020-03-01,139400,-99
2020-03-01,139900,3959712
2020-03-01,141120,29762
2020-03-01,141130,-99
2020-03-01,141191,-99
2020-03-01,141199,330727
2020-03-01,143010,526280
2020-03-01,143020,-99
2020-03-01,151100,36323112
2020-03-01,151200,501341
2020-03-01,152011,-99
2020-03-01,152021,-99
2020-03-01,152031,-99
2020-03-01,152040,89478
2020-03-01,161001,211599
2020-03-01,161002,3075478
2020-03-01,162100,3071033
2020-03-01,162201,-99
2020-03-01,162202,-99
2020-03-01,162902,-99
2020-03-01,162903,-99
2020-03-01,162909,2116952
2020-03-01,170101,-99
2020-03-01,170102,4549617
2020-03-01,170201,930830
2020-03-01,170202,7171105
2020-03-01,170910,1214932
2020-03-01,170990,4011414
2020-03-01,181101,-99
2020-03-01,181109,765353
2020-03-01,181200,44697
2020-03-01,182000,-99
2020-03-01,191000,67185
2020-03-01,192000,8417422
2020-03-01,201110,1259385
2020-03-01,201120,5854320
2020-03-01,201130,837129
2020-03-01,201140,-99
2020-03-01,201180,1126637
2020-03-01,201190,14517541
2020-03-01,201210,743944
2020-03-01,201220,-99
2020-03-01,201300,-99
2020-03-01,201401,36715048
2020-03-01,201409,6211609
2020-03-01,202101,24670722
2020-03-01,202200,2433523
2020-03-01,202311,2177595
2020-03-01,202312,17392960
2020-03-01,202320,4912299
2020-03-01,202906,171054
2020-03-01,202907,-99
2020-03-01,202908,24077100
2020-03-01,210010,34359208
2020-03-01,210020,9675452
2020-03-01,210030,2101624
2020-03-01,210090,3944042
2020-03-01,221110,11487124
2020-03-01,221901,188809
2020-03-01,221909,1003115
2020-03-01,222010,8898914
2020-03-01,222090,17451432
2020-03-01,231010,2923475
2020-03-01,231020,-99
2020-03-01,231090,594328
2020-03-01,239100,-99
2020-03-01,239202,537560
2020-03-01,239209,-99
2020-03-01,239310,-99
2020-03-01,239399,-99
2020-03-01,239410,-99
2020-03-01,239421,22499
2020-03-01,239422,2625253
2020-03-01,239510,-99
2020-03-01,239591,-99
2020-03-01,239592,116736
2020-03-01,239593,-99
2020-03-01,239600,-99
2020-03-01,239900,2065713
2020-03-01,241001,-99
2020-03-01,241009,41691492
2020-03-01,242010,57400040
2020-03-01,242090,-99
2020-03-01,243100,1942384
2020-03-01,243200,669769
2020-03-01,251102,248996
2020-03-01,251200,-99
2020-03-01,252000,-99
2020-03-01,259100,900521
2020-03-01,259200,109510
2020-03-01,259301,120089
2020-03-01,259309,92652
2020-03-01,259910,2981582
2020-03-01,259991,-99
2020-03-01,259993,1752759
2020-03-01,259999,6131676
2020-03-01,261000,-99
2020-03-01,262000,-99
2020-03-01,263000,-99
2020-03-01,264000,6189910
2020-03-01,265101,762896
2020-03-01,265102,147796
2020-03-01,266010,1104383
2020-03-01,266090,1114654
2020-03-01,268000,-99
2020-03-01,271010,488218
2020-03-01,271020,1813358
2020-03-01,272000,533198
2020-03-01,273110,-99
2020-03-01,273190,1785509
2020-03-01,274000,190442
2020-03-01,275010,469480
2020-03-01,275020,257238
2020-03-01,275091,99871
2020-03-01,275092,-99
2020-03-01,275099,216896
2020-03-01,279000,1410445
2020-03-01,281100,-99
2020-03-01,281201,1898301
2020-03-01,281301,1058594
2020-03-01,281400,-99
2020-03-01,281500,194483
2020-03-01,281600,734847
2020-03-01,281900,1430282
2020-03-01,282120,4241744
2020-03-01,282130,162787
2020-03-01,282200,198571
2020-03-01,282300,322700
2020-03-01,282400,856326
2020-03-01,282500,1799404
2020-03-01,282901,-99
2020-03-01,282909,2849320
2020-03-01,291000,396601888
2020-03-01,292000,822768
2020-03-01,293090,36783056
2020-03-01,301100,-99
2020-03-01,301200,-99
2020-03-01,302000,-99
2020-03-01,303000,561794
2020-03-01,309100,-99
2020-03-01,309200,-99
2020-03-01,309900,-99
2020-03-01,310010,446763
2020-03-01,310020,544994
2020-03-01,310030,-99
2020-03-01,321020,-99
2020-03-01,322001,-99
2020-03-01,323001,21892
2020-03-01,324000,-99
2020-03-01,329010,-99
2020-03-01,329020,-99
2020-03-01,329040,-99
2020-03-01,329090,5117780
2020-03-01,331290,-99
2020-03-01,331900,-99
2020-03-01,351110,327826
2020-03-01,352020,-99
2020-03-01,381100,-99
2020-03-01,381200,-99
2020-03-01,410021,83854
2020-03-01,421000,-99
2020-03-01,422100,-99
2020-03-01,429090,136276
2020-03-01,432190,-99
2020-03-01,432200,-99
2020-03-01,432990,-99
2020-03-01,433020,-99
2020-03-01,439100,-99
2020-03-01,439910,-99
2020-03-01,451110,-99
2020-03-01,451190,-99
2020-03-01,451290,-99
2020-03-01,452401,-99
2020-03-01,453100,259481
2020-03-01,453291,-99
2020-03-01,454010,237422
2020-03-01,461011,36348624
2020-03-01,461012,-99
2020-03-01,461013,9064508
2020-03-01,461014,-99
2020-03-01,461019,2520500
2020-03-01,461029,-99
2020-03-01,461031,-99
2020-03-01,461032,8036778
2020-03-01,461039,-99
2020-03-01,461040,-99
2020-03-01,461093,24385
2020-03-01,461095,-99
2020-03-01,461099,418849
2020-03-01,462120,2139458
2020-03-01,462131,320376096
2020-03-01,462132,2796568
2020-03-01,462190,2126455
2020-03-01,462201,2650183
2020-03-01,462209,414555
2020-03-01,463111,361639
2020-03-01,463112,-99
2020-03-01,463121,12204915
2020-03-01,463130,18498384
2020-03-01,463140,38349768
2020-03-01,463153,1761268
2020-03-01,463154,-99
2020-03-01,463159,-99
2020-03-01,463160,-99
2020-03-01,463170,-99
2020-03-01,463191,6314404
2020-03-01,463199,10289072
2020-03-01,463211,619617
2020-03-01,463212,-99
2020-03-01,463220,292310
2020-03-01,463300,-99
2020-03-01,464114,-99
2020-03-01,464129,-99
2020-03-01,464141,348913
2020-03-01,464150,-99
2020-03-01,464211,283868
2020-03-01,464212,-99
2020-03-01,464223,-99
2020-03-01,464310,5723493
2020-03-01,464320,809931
2020-03-01,464330,324803
2020-03-01,464340,533918
2020-03-01,464420,-99
2020-03-01,464502,-99
2020-03-01,464620,-99
2020-03-01,464632,-99
2020-03-01,464910,-99
2020-03-01,464920,-99
2020-03-01,464999,-99
2020-03-01,465100,247758
2020-03-01,465210,-99
2020-03-01,465310,576467
2020-03-01,465320,-99
2020-03-01,465340,-99
2020-03-01,465350,135551
2020-03-01,465390,1083539
2020-03-01,465400,619266
2020-03-01,465610,-99
2020-03-01,465690,-99
2020-03-01,465910,-99
2020-03-01,465930,616719
2020-03-01,465990,677480
2020-03-01,466110,6968914
2020-03-01,466129,519817
2020-03-01,466200,-99
2020-03-01,466320,-99
2020-03-01,466330,183689
2020-03-01,466340,-99
2020-03-01,466360,-99
2020-03-01,466391,-99
2020-03-01,466399,49685
2020-03-01,466931,135963
2020-03-01,466932,1295178
2020-03-01,466939,231488
2020-03-01,466940,-99
2020-03-01,466990,168113
2020-03-01,469010,769463
2020-03-01,469090,6560927
2020-03-01,471110,-99
2020-03-01,471120,10582447
2020-03-01,472120,-99
2020-03-01,472150,-99
2020-03-01,472160,-99
2020-03-01,473000,468000
2020-03-01,474010,502269
2020-03-01,475240,-99
2020-03-01,475250,-99
2020-03-01,475410,-99
2020-03-01,476110,60846
2020-03-01,477110,-99
2020-03-01,477190,615382
2020-03-01,477210,-99
2020-03-01,477320,-99
2020-03-01,477330,143400
2020-03-01,477440,-99
2020-03-01,477460,-99
2020-03-01,477480,220468
2020-03-01,477490,54718
2020-03-01,477830,-99
2020-03-01,492210,-99
2020-03-01,492229,-99
2020-03-01,492290,398858
2020-03-01,493200,-99
2020-03-01,502200,-99
2020-03-01,511000,32341622
2020-03-01,512000,-99
2020-03-01,522010,-99
2020-03-01,522020,-99
2020-03-01,522091,-99
2020-03-01,522099,1134227
2020-03-01,523011,266555
2020-03-01,523031,-99
2020-03-01,523090,2130341
2020-03-01,524390,2178535
2020-03-01,530010,-99
2020-03-01,530090,-99
2020-03-01,551022,-99
2020-03-01,561019,-99
2020-03-01,581100,510278
2020-03-01,581300,187262
2020-03-01,581900,-99
2020-03-01,591300,-99
2020-03-01,602310,-99
2020-03-01,612000,-99
2020-03-01,619000,-99
2020-03-01,620100,65092
2020-03-01,620900,153892
2020-03-01,649999,-99
2020-03-01,681098,235074
2020-03-01,702091,-99
2020-03-01,702099,246182
2020-03-01,711002,-99
2020-03-01,711003,-99
2020-03-01,711009,-99
2020-03-01,712000,-99
2020-03-01,721010,-99
2020-03-01,721020,20284
2020-03-01,721030,-99
2020-03-01,731009,-99
2020-03-01,749009,-99
2020-03-01,771190,-99
2020-03-01,773030,-99
2020-03-01,801090,-99
2020-03-01,821900,-99
2020-03-01,829200,685409
2020-03-01,829900,5001923
2020-03-01,854990,-99
2020-03-01,863110,-99
2020-03-01,863190,-99
2020-03-01,863200,-99
2020-03-01,863300,-99
2020-03-01,869090,5749
2020-03-01,949100,116329
2020-03-01,960201,-99
2020-03-01,960990,374227
2020-04-01,11111,931520
2020-04-01,11112,-99
2020-04-01,11119,1356272
2020-04-01,11121,-99
2020-04-01,11130,-99
2020-04-01,11211,2943232
2020-04-01,11291,-99
2020-04-01,11299,2462848
2020-04-01,11310,-99
2020-04-01,11329,7381451
2020-04-01,11331,3135073
2020-04-01,11342,994779
2020-04-01,11400,-99
2020-04-01,11501,-99
2020-04-01,12110,6491823
2020-04-01,12200,4121819
2020-04-01,12311,8960464
2020-04-01,12319,-99
2020-04-01,12320,144362
2020-04-01,12420,-99
2020-04-01,12490,1265705
2020-04-01,12900,-99
2020-04-01,13011,1241092
2020-04-01,13012,1358062
2020-04-01,13013,1091384
2020-04-01,13019,5397115
2020-04-01,14113,4508531
2020-04-01,14114,-99
2020-04-01,14115,-99
2020-04-01,14610,917653
2020-04-01,14810,1321167
2020-04-01,14820,-99
2020-04-01,14910,2204705
2020-04-01,14990,-99
2020-04-01,16150,-99
2020-04-01,16190,-99
2020-04-01,16291,-99
2020-04-01,21030,-99
2020-04-01,22010,-99
2020-04-01,22020,93461
2020-04-01,24010,-99
2020-04-01,31110,5894000
2020-04-01,31120,58595012
2020-04-01,31200,-99
2020-04-01,61000,167318112
2020-04-01,62000,14095178
2020-04-01,72910,58188216
2020-04-01,72990,99312048
2020-04-01,81100,-99
2020-04-01,81200,394010
2020-04-01,81400,617153
2020-04-01,89120,3737010
2020-04-01,89300,100079
2020-04-01,89900,22268622
2020-04-01,91000,1268396
2020-04-01,99000,-99
2020-04-01,101011,105244784
2020-04-01,101012,76631640
2020-04-01,101013,-99
2020-04-01,101020,22527188
2020-04-01,101030,6789819
2020-04-01,101040,8272486
2020-04-01,101091,4962172
2020-04-01,101099,4892239
2020-04-01,102001,38238944
2020-04-01,102002,546601
2020-04-01,102003,-99
2020-04-01,103011,5105199
2020-04-01,103012,240191
2020-04-01,103020,44715224
2020-04-01,103030,5564694
2020-04-01,103091,1255956
2020-04-01,103099,12824864
2020-04-01,104011,1613676288
2020-04-01,104012,586147
2020-04-01,104013,240097440
2020-04-01,105010,15033537
2020-04-01,105020,26497216
2020-04-01,105030,-99
2020-04-01,105090,8166056
2020-04-01,106110,27875624
2020-04-01,106120,14422533
2020-04-01,106131,1025335
2020-04-01,106139,4697762
2020-04-01,106200,-99
2020-04-01,107110,1831737
2020-04-01,107121,649626
2020-04-01,107129,-99
2020-04-01,107200,5927792
2020-04-01,107301,3516407
2020-04-01,107309,14296348
2020-04-01,107410,473150
2020-04-01,107420,-99
2020-04-01,107911,-99
2020-04-01,107912,-99
2020-04-01,107920,9718219
2020-04-01,107930,5405529
2020-04-01,107991,4796397
2020-04-01,107992,-99
2020-04-01,107999,49601236
2020-04-01,108000,7089848
2020-04-01,109000,-99
2020-04-01,110100,2471106
2020-04-01,110211,-99
2020-04-01,110212,49100636
2020-04-01,110300,31905712
2020-04-01,110420,-99
2020-04-01,110492,3824014
2020-04-01,120010,4544316
2020-04-01,120091,-99
2020-04-01,120099,-99
2020-04-01,131110,696660
2020-04-01,131120,3845965
2020-04-01,131132,262600
2020-04-01,131139,-99
2020-04-01,131202,-99
2020-04-01,131209,1139037
2020-04-01,139209,-99
2020-04-01,139300,-99
2020-04-01,139400,-99
2020-04-01,139900,3738284
2020-04-01,141110,-99
2020-04-01,141120,-99
2020-04-01,141199,-99
2020-04-01,141201,-99
2020-04-01,143010,-99
2020-04-01,143020,-99
2020-04-01,151100,16997172
2020-04-01,151200,60774
2020-04-01,152021,-99
2020-04-01,152031,-99
2020-04-01,161001,177671
2020-04-01,161002,2217154
2020-04-01,162100,1467108
2020-04-01,162201,-99
2020-04-01,162902,-99
2020-04-01,162909,1369947
2020-04-01,170101,-99
2020-04-01,170102,4217048
2020-04-01,170201,1427178
2020-04-01,170202,7853012
2020-04-01,170910,1246284
2020-04-01,170990,4343964
2020-04-01,181109,1081075
2020-04-01,181200,-99
2020-04-01,191000,-99
2020-04-01,192000,3946477
2020-04-01,201110,1114376
2020-04-01,201120,5714866
2020-04-01,201130,590881
2020-04-01,201140,-99
2020-04-01,201180,2335474
2020-04-01,201190,9747854
2020-04-01,201210,1291986
2020-04-01,201220,627002
2020-04-01,201300,-99
2020-04-01,201401,31672782
2020-04-01,201409,5257104
2020-04-01,202101,23541072
2020-04-01,202200,1283349
2020-04-01,202311,2273398
2020-04-01,202312,20612668
2020-04-01,202320,2681441
2020-04-01,202906,-99
2020-04-01,202907,-99
2020-04-01,202908,22159624
2020-04-01,210010,51190944
2020-04-01,210020,9508155
2020-04-01,210030,6244272
2020-04-01,210090,5139293
2020-04-01,221110,1332078
2020-04-01,221901,116162
2020-04-01,221909,453037
2020-04-01,222010,8791344
2020-04-01,222090,15332579
2020-04-01,231010,1315285
2020-04-01,231020,-99
2020-04-01,231090,-99
2020-04-01,239100,-99
2020-04-01,239202,-99
2020-04-01,239209,-99
2020-04-01,239410,-99
2020-04-01,239421,-99
2020-04-01,239422,1078067
2020-04-01,239510,-99
2020-04-01,239592,96115
2020-04-01,239593,-99
2020-04-01,239600,-99
2020-04-01,239900,878067
2020-04-01,241001,-99
2020-04-01,241009,40434648
2020-04-01,242010,-99
2020-04-01,242090,-99
2020-04-01,243100,2321450
2020-04-01,243200,314710
2020-04-01,251101,-99
2020-04-01,251102,975237
2020-04-01,251200,-99
2020-04-01,252000,-99
2020-04-01,259100,448628
2020-04-01,259200,-99
2020-04-01,259301,266908
2020-04-01,259302,-99
2020-04-01,259309,106674
2020-04-01,259910,2467724
2020-04-01,259993,363312
2020-04-01,259999,3469693
2020-04-01,264000,-99
2020-04-01,265101,371275
2020-04-01,265102,376152
2020-04-01,266010,155356
2020-04-01,266090,758309
2020-04-01,271010,582989
2020-04-01,271020,1370735
2020-04-01,272000,511030
2020-04-01,273110,-99
2020-04-01,273190,620777
2020-04-01,275010,68719
2020-04-01,275020,-99
2020-04-01,275099,-99
2020-04-01,279000,546041
2020-04-01,281100,-99
2020-04-01,281201,978466
2020-04-01,281301,1378891
2020-04-01,281400,750863
2020-04-01,281600,820111
2020-04-01,281900,930236
2020-04-01,282120,3362047
2020-04-01,282130,97380
2020-04-01,282200,68389
2020-04-01,282300,-99
2020-04-01,282400,221693
2020-04-01,282500,306824
2020-04-01,282901,-99
2020-04-01,282909,1499451
2020-04-01,291000,50669408
2020-04-01,292000,317566
2020-04-01,293090,19268986
2020-04-01,302000,-99
2020-04-01,310010,-99
2020-04-01,310020,181006
2020-04-01,310030,-99
2020-04-01,322001,-99
2020-04-01,323001,-99
2020-04-01,324000,-99
2020-04-01,329020,-99
2020-04-01,329040,-99
2020-04-01,329090,4498385
2020-04-01,331210,-99
2020-04-01,331900,-99
2020-04-01,332000,-99
2020-04-01,351110,-99
2020-04-01,351320,-99
2020-04-01,352020,-99
2020-04-01,381100,-99
2020-04-01,381200,-99
2020-04-01,410021,-99
2020-04-01,421000,-99
2020-04-01,422100,-99
2020-04-01,429010,-99
2020-04-01,432190,-99
2020-04-01,432990,-99
2020-04-01,451290,-99
2020-04-01,452401,-99
2020-04-01,453100,59035
2020-04-01,454010,-99
2020-04-01,461011,74170768
2020-04-01,461012,-99
2020-04-01,461013,5891253
2020-04-01,461014,-99
2020-04-01,461019,1805074
2020-04-01,461021,-99
2020-04-01,461029,-99
2020-04-01,461031,-99
2020-04-01,461032,7455201
2020-04-01,461039,-99
2020-04-01,461040,-99
2020-04-01,461093,-99
2020-04-01,461094,-99
2020-04-01,461099,353919
2020-04-01,462120,2792475
2020-04-01,462131,455470528
2020-04-01,462132,3581830
2020-04-01,462190,4081109
2020-04-01,462201,1808192
2020-04-01,462209,152405
2020-04-01,463111,-99
2020-04-01,463121,13096314
2020-04-01,463130,9994947
2020-04-01,463140,34524036
2020-04-01,463153,1166258
2020-04-01,463154,-99
2020-04-01,463159,-99
2020-04-01,463170,-99
2020-04-01,463180,-99
2020-04-01,463191,8714262
2020-04-01,463199,13522754
2020-04-01,463211,442470
2020-04-01,463212,-99
2020-04-01,463220,-99
2020-04-01,463300,-99
2020-04-01,464119,-99
2020-04-01,464130,-99
2020-04-01,464141,-99
2020-04-01,464211,129992
2020-04-01,464212,-99
2020-04-01,464223,-99
2020-04-01,464310,5746459
2020-04-01,464320,946054
2020-04-01,464330,157947
2020-04-01,464340,501879
2020-04-01,464420,-99
2020-04-01,464501,-99
2020-04-01,464910,-99
2020-04-01,465210,162013
2020-04-01,465220,-99
2020-04-01,465310,528442
2020-04-01,465320,-99
2020-04-01,465340,-99
2020-04-01,465350,64534
2020-04-01,465390,-99
2020-04-01,465400,-99
2020-04-01,465930,369331
2020-04-01,465990,530541
2020-04-01,466110,681307
2020-04-01,466129,389725
2020-04-01,466200,-99
2020-04-01,466320,-99
2020-04-01,466330,-99
2020-04-01,466340,-99
2020-04-01,466391,-99
2020-04-01,466399,-99
2020-04-01,466931,-99
2020-04-01,466932,924881
2020-04-01,466939,-99
2020-04-01,466990,-99
2020-04-01,469010,224643
2020-04-01,469090,4248320
2020-04-01,471110,-99
2020-04-01,471120,14596652
2020-04-01,472150,-99
2020-04-01,472160,-99
2020-04-01,473000,236880
2020-04-01,475490,-99
2020-04-01,476110,-99
2020-04-01,477190,-99
2020-04-01,477310,-99
2020-04-01,477320,-99
2020-04-01,477330,137645
2020-04-01,477460,-99
2020-04-01,477490,23267
2020-04-01,492229,-99
2020-04-01,492290,98628
2020-04-01,493200,-99
2020-04-01,501200,-99
2020-04-01,512000,-99
2020-04-01,522020,-99
2020-04-01,522099,1863664
2020-04-01,523011,203714
2020-04-01,523090,2619726
2020-04-01,524390,-99
2020-04-01,530010,-99
2020-04-01,530090,-99
2020-04-01,551022,-99
2020-04-01,561011,-99
2020-04-01,581100,175547
2020-04-01,581300,-99
2020-04-01,581900,-99
2020-04-01,602310,-99
2020-04-01,611090,-99
2020-04-01,612000,-99
2020-04-01,620100,83200
2020-04-01,620900,563831
2020-04-01,649999,-99
2020-04-01,702092,-99
2020-04-01,702099,72403
2020-04-01,711001,-99
2020-04-01,711009,55096
2020-04-01,721010,-99
2020-04-01,721020,-99
2020-04-01,721030,56452
2020-04-01,731009,-99
2020-04-01,749009,-99
2020-04-01,771190,-99
2020-04-01,812020,-99
2020-04-01,821900,-99
2020-04-01,829200,1406090
2020-04-01,829900,919860
2020-04-01,854990,-99
2020-04-01,863200,-99
2020-04-01,869090,-99
2020-04-01,949100,-99
2020-04-01,960990,317366
2020-05-01,11111,1602284
2020-05-01,11112,-99
2020-05-01,11119,2715436
2020-05-01,11121,-99
2020-05-01,11130,-99
2020-05-01,11211,3977964
2020-05-01,11299,4648884
2020-05-01,11310,573016
2020-05-01,11329,7231755
2020-05-01,11331,7434001
2020-05-01,11342,389177
2020-05-01,11400,-99
2020-05-01,11501,-99
2020-05-01,12110,8870142
2020-05-01,12200,12714926
2020-05-01,12311,8596854
2020-05-01,12319,-99
2020-05-01,12320,-99
2020-05-01,12420,1099307
2020-05-01,12490,1694311
2020-05-01,12600,-99
2020-05-01,13011,2523843
2020-05-01,13012,2030809
2020-05-01,13013,813447
2020-05-01,13019,625787
2020-05-01,13020,-99
2020-05-01,14113,5922839
2020-05-01,14114,-99
2020-05-01,14115,-99
2020-05-01,14121,-99
2020-05-01,14221,207000
2020-05-01,14510,-99
2020-05-01,14610,-99
2020-05-01,14810,2019101
2020-05-01,14820,-99
2020-05-01,14910,1969039
2020-05-01,14990,-99
2020-05-01,16111,-99
2020-05-01,16120,-99
2020-05-01,16140,-99
2020-05-01,16150,-99
2020-05-01,16190,-99
2020-05-01,16210,-99
2020-05-01,16291,-99
2020-05-01,21030,-99
2020-05-01,22010,-99
2020-05-01,22020,187941
2020-05-01,24010,-99
2020-05-01,31110,4700965
2020-05-01,31120,84183472
2020-05-01,31200,-99
2020-05-01,61000,187161200
2020-05-01,62000,7088369
2020-05-01,72910,84767616
2020-05-01,72990,70933176
2020-05-01,81100,-99
2020-05-01,81200,797263
2020-05-01,81400,721104
2020-05-01,89120,5086884
2020-05-01,89300,-99
2020-05-01,89900,10598453
2020-05-01,91000,3242856
2020-05-01,101011,138773920
2020-05-01,101012,78769680
2020-05-01,101013,-99
2020-05-01,101020,28261242
2020-05-01,101030,9354017
2020-05-01,101040,10098941
2020-05-01,101091,5114786
2020-05-01,101099,5927589
2020-05-01,102001,40580936
2020-05-01,102002,624361
2020-05-01,102003,-99
2020-05-01,103011,3481750
2020-05-01,103012,106030
2020-05-01,103020,58294444
2020-05-01,103030,7222611
2020-05-01,103091,2370758
2020-05-01,103099,9755666
2020-05-01,104011,1860808064
2020-05-01,104012,830370
2020-05-01,104013,279601728
2020-05-01,105010,16684883
2020-05-01,105020,28943272
2020-05-01,105030,-99
2020-05-01,105090,6873978
2020-05-01,106110,29113556
2020-05-01,106120,22209424
2020-05-01,106131,1007300
2020-05-01,106139,4582274
2020-05-01,106200,-99
2020-05-01,107110,2716269
2020-05-01,107121,534591
2020-05-01,107129,-99
2020-05-01,107200,6119875
2020-05-01,107301,1533753
2020-05-01,107309,14159843
2020-05-01,107410,878566
2020-05-01,107911,136433
2020-05-01,107912,232944
2020-05-01,107920,5287302
2020-05-01,107930,8496214
2020-05-01,107991,3064638
2020-05-01,107992,-99
2020-05-01,107999,45767712
2020-05-01,108000,6538712
2020-05-01,109000,-99
2020-05-01,110100,2610316
2020-05-01,110211,-99
2020-05-01,110212,56810276
2020-05-01,110290,-99
2020-05-01,110300,22929150
2020-05-01,110411,-99
2020-05-01,110420,-99
2020-05-01,110492,3201293
2020-05-01,120010,7513080
2020-05-01,120091,-99
2020-05-01,120099,-99
2020-05-01,131110,-99
2020-05-01,131120,3237690
2020-05-01,131131,-99
