fecha,clae2,total_fob
2015-05-01,22,56937884
2015-05-01,23,13451339
2015-05-01,24,115855880
2015-05-01,25,15686336
2015-05-01,26,88944744
2015-05-01,27,14681487
2015-05-01,28,58991072
2015-05-01,29,612253184
2015-05-01,30,7775515
2015-05-01,31,1996851
2015-05-01,32,8883431
2015-05-01,33,1472772
2015-05-01,35,2265433
2015-05-01,38,288094
2015-05-01,42,2264891
2015-05-01,43,421269
2015-05-01,45,12588405
2015-05-01,46,1108747776
2015-05-01,47,15413234
2015-05-01,49,7035702
2015-05-01,50,-99
2015-05-01,51,447534
2015-05-01,52,19702580
2015-05-01,55,-99
2015-05-01,56,-99
2015-05-01,58,1794610
2015-05-01,59,310351
2015-05-01,60,237868
2015-05-01,61,-99
2015-05-01,62,360164
2015-05-01,63,-99
2015-05-01,64,-99
2015-05-01,68,21218800
2015-05-01,70,1210496
2015-05-01,71,2140448
2015-05-01,72,191074
2015-05-01,73,-99
2015-05-01,74,-99
2015-05-01,75,-99
2015-05-01,77,246854
2015-05-01,81,-99
2015-05-01,82,2203085
2015-05-01,85,-99
2015-05-01,86,1351165
2015-05-01,91,-99
2015-05-01,94,545049
2015-05-01,95,-99
2015-05-01,96,42452
2015-06-01,1,106299920
2015-06-01,2,397555
2015-06-01,3,64502912
2015-06-01,6,174825696
2015-06-01,7,286841856
2015-06-01,8,10798917
2015-06-01,9,4262613
2015-06-01,10,2542568448
2015-06-01,11,90846192
2015-06-01,12,8446958
2015-06-01,13,38026868
2015-06-01,14,1610297
2015-06-01,15,49088900
2015-06-01,16,8514992
2015-06-01,17,41209528
2015-06-01,18,2598148
2015-06-01,19,26727040
2015-06-01,20,201747472
2015-06-01,21,136208912
2015-06-01,22,57024856
2015-06-01,23,13519377
2015-06-01,24,71147768
2015-06-01,25,19021580
2015-06-01,26,72062392
2015-06-01,27,11549822
2015-06-01,28,51955928
2015-06-01,29,645480896
2015-06-01,30,18671400
2015-06-01,31,1069940
2015-06-01,32,16175490
2015-06-01,33,1791479
2015-06-01,35,7057985
2015-06-01,38,218268
2015-06-01,41,33652
2015-06-01,42,1607705
2015-06-01,43,190824
2015-06-01,45,31253934
2015-06-01,46,1206373248
2015-06-01,47,13844404
2015-06-01,49,2330144
2015-06-01,51,-99
2015-06-01,52,22206424
2015-06-01,55,-99
2015-06-01,56,-99
2015-06-01,58,2340697
2015-06-01,59,82198
2015-06-01,60,9984
2015-06-01,61,-99
2015-06-01,62,528960
2015-06-01,64,-99
2015-06-01,68,10134377
2015-06-01,70,1455352
2015-06-01,71,271431
2015-06-01,72,631905
2015-06-01,74,-99
2015-06-01,75,-99
2015-06-01,77,166741
2015-06-01,82,2955215
2015-06-01,85,-99
2015-06-01,86,2274855
2015-06-01,90,-99
2015-06-01,91,-99
2015-06-01,92,-99
2015-06-01,93,-99
2015-06-01,94,483646
2015-06-01,95,-99
2015-06-01,96,83736
2015-07-01,1,97690696
2015-07-01,2,766413
2015-07-01,3,66976916
2015-07-01,6,142257280
2015-07-01,7,253517312
2015-07-01,8,10090802
2015-07-01,9,4307656
2015-07-01,10,2451297536
2015-07-01,11,84286136
2015-07-01,12,27998620
2015-07-01,13,22865252
2015-07-01,14,1177007
2015-07-01,15,56009284
2015-07-01,16,7664772
2015-07-01,17,38114800
2015-07-01,18,3477418
2015-07-01,19,22388070
2015-07-01,20,186379712
2015-07-01,21,82121584
2015-07-01,22,52974496
2015-07-01,23,11509850
2015-07-01,24,63552288
2015-07-01,25,17478514
2015-07-01,26,85126040
2015-07-01,27,10540218
2015-07-01,28,50523724
2015-07-01,29,698589120
2015-07-01,30,4411861
2015-07-01,31,1583123
2015-07-01,32,10633759
2015-07-01,33,2026732
2015-07-01,35,12986240
2015-07-01,38,-99
2015-07-01,41,391618
2015-07-01,42,5472697
2015-07-01,43,124015
2015-07-01,45,17231190
2015-07-01,46,872953856
2015-07-01,47,15249164
2015-07-01,49,3528683
2015-07-01,50,-99
2015-07-01,51,12764213
2015-07-01,52,6196933
2015-07-01,55,-99
2015-07-01,56,-99
2015-07-01,58,1946545
2015-07-01,59,71422
2015-07-01,60,-99
2015-07-01,61,148531
2015-07-01,62,777445
2015-07-01,64,-99
2015-07-01,68,1214773
2015-07-01,70,2439454
2015-07-01,71,248200
2015-07-01,72,931048
2015-07-01,73,-99
2015-07-01,74,-99
2015-07-01,75,-99
2015-07-01,77,241996
2015-07-01,81,-99
2015-07-01,82,5412173
2015-07-01,85,-99
2015-07-01,86,322539
2015-07-01,90,-99
2015-07-01,94,425840
2015-07-01,95,-99
2015-07-01,96,59538
2015-08-01,1,103730984
2015-08-01,2,667710
2015-08-01,3,63374572
2015-08-01,6,73882256
2015-08-01,7,258315488
2015-08-01,8,13403578
2015-08-01,9,2424261
2015-08-01,10,2074676096
2015-08-01,11,96101872
2015-08-01,12,40873280
2015-08-01,13,33578288
2015-08-01,14,1917887
2015-08-01,15,53855584
2015-08-01,16,8473537
2015-08-01,17,39646608
2015-08-01,18,2350826
2015-08-01,19,20424896
2015-08-01,20,195996560
2015-08-01,21,110176728
2015-08-01,22,53811352
2015-08-01,23,10853939
2015-08-01,24,75366680
2015-08-01,25,19445174
2015-08-01,26,59110996
2015-08-01,27,12363050
2015-08-01,28,49129236
2015-08-01,29,639565440
2015-08-01,30,4809075
2015-08-01,31,1808398
2015-08-01,32,11155692
2015-08-01,33,703820
2015-08-01,35,578617
2015-08-01,36,-99
2015-08-01,38,85956
2015-08-01,41,63963
2015-08-01,42,1112360
2015-08-01,43,135949
2015-08-01,45,33656940
2015-08-01,46,856789120
2015-08-01,47,20125096
2015-08-01,49,3761367
2015-08-01,50,-99
2015-08-01,51,76479792
2015-08-01,52,17879572
2015-08-01,55,-99
2015-08-01,56,61184
2015-08-01,58,1479060
2015-08-01,59,24864
2015-08-01,60,356295
2015-08-01,61,637204
2015-08-01,62,488702
2015-08-01,63,-99
2015-08-01,64,-99
2015-08-01,68,349105
2015-08-01,70,1260098
2015-08-01,71,518202
2015-08-01,72,159186944
2015-08-01,73,-99
2015-08-01,74,-99
2015-08-01,75,-99
2015-08-01,77,122531
2015-08-01,80,-99
2015-08-01,82,2513825
2015-08-01,85,12392603
2015-08-01,86,1277168
2015-08-01,90,-99
2015-08-01,91,-99
2015-08-01,92,-99
2015-08-01,94,330065
2015-08-01,96,80036
2015-09-01,1,88177360
2015-09-01,2,409788
2015-09-01,3,45212744
2015-09-01,6,89588112
2015-09-01,7,303610752
2015-09-01,8,14330310
2015-09-01,9,3541402
2015-09-01,10,2016960512
2015-09-01,11,102874264
2015-09-01,12,30666116
2015-09-01,13,24909448
2015-09-01,14,2295273
2015-09-01,15,53933468
2015-09-01,16,5406243
2015-09-01,17,32313424
2015-09-01,18,2496425
2015-09-01,19,24716568
2015-09-01,20,171705488
2015-09-01,21,114792968
2015-09-01,22,54670464
2015-09-01,23,12465740
2015-09-01,24,81441056
2015-09-01,25,18512908
2015-09-01,26,31294168
2015-09-01,27,12793093
2015-09-01,28,41606344
2015-09-01,29,600472832
2015-09-01,30,5924233
2015-09-01,31,1363257
2015-09-01,32,12686224
2015-09-01,33,700607
2015-09-01,35,3597639
2015-09-01,38,638942
2015-09-01,41,-99
2015-09-01,42,1853208
2015-09-01,43,316653
2015-09-01,45,24217140
2015-09-01,46,979702208
2015-09-01,47,18209580
2015-09-01,49,4628973
2015-09-01,50,-99
2015-09-01,51,53502424
2015-09-01,52,5464157
2015-09-01,55,-99
2015-09-01,56,-99
2015-09-01,58,1536947
2015-09-01,59,-99
2015-09-01,60,-99
2015-09-01,61,-99
2015-09-01,62,566083
2015-09-01,63,-99
2015-09-01,64,-99
2015-09-01,68,12666879
2015-09-01,70,6866877
2015-09-01,71,447828
2015-09-01,72,82816
2015-09-01,73,-99
2015-09-01,74,85597
2015-09-01,75,-99
2015-09-01,77,128090
2015-09-01,82,2469269
2015-09-01,85,29016
2015-09-01,86,275422
2015-09-01,90,-99
2015-09-01,91,-99
2015-09-01,92,-99
2015-09-01,93,-99
2015-09-01,94,332891
2015-09-01,96,-99
2015-10-01,1,112910496
2015-10-01,2,185300
2015-10-01,3,77315456
2015-10-01,6,168647696
2015-10-01,7,210497456
2015-10-01,8,16294537
2015-10-01,9,5292270
2015-10-01,10,1769816960
2015-10-01,11,107163584
2015-10-01,12,35759352
2015-10-01,13,25009064
2015-10-01,14,1645882
2015-10-01,15,49809636
2015-10-01,16,6507980
2015-10-01,17,37031632
2015-10-01,18,2144719
2015-10-01,19,28119564
2015-10-01,20,195844208
2015-10-01,21,143538352
2015-10-01,22,52481496
2015-10-01,23,11667486
2015-10-01,24,94155832
2015-10-01,25,20543128
2015-10-01,26,87016936
2015-10-01,27,12652413
2015-10-01,28,53171032
2015-10-01,29,634212928
2015-10-01,30,5086507
2015-10-01,31,1687758
2015-10-01,32,10416900
2015-10-01,33,396151
2015-10-01,35,6908001
2015-10-01,36,-99
2015-10-01,38,682779
2015-10-01,41,16009
2015-10-01,42,1198882
2015-10-01,43,90145
2015-10-01,45,20597112
2015-10-01,46,851000192
2015-10-01,47,17136368
2015-10-01,49,14531570
2015-10-01,51,93550992
2015-10-01,52,22774328
2015-10-01,58,2321521
2015-10-01,59,29662
2015-10-01,60,-99
2015-10-01,61,538953
2015-10-01,62,711002
2015-10-01,64,-99
2015-10-01,68,5758924
2015-10-01,70,381248
2015-10-01,71,1077683
2015-10-01,72,157570
2015-10-01,73,-99
2015-10-01,74,-99
2015-10-01,75,-99
2015-10-01,77,334046
2015-10-01,80,-99
2015-10-01,82,2337129
2015-10-01,85,-99
2015-10-01,86,575228
2015-10-01,90,132182
2015-10-01,91,-99
2015-10-01,92,-99
2015-10-01,93,-99
2015-10-01,94,443545
2015-10-01,96,68728
2015-10-01,999,-99
2015-11-01,1,77591528
2015-11-01,2,292149
2015-11-01,3,52615844
2015-11-01,6,318373024
2015-11-01,7,242679456
2015-11-01,8,15594391
2015-11-01,9,5072105
2015-11-01,10,1412286336
2015-11-01,11,91419768
2015-11-01,12,10305126
2015-11-01,13,20808908
2015-11-01,14,1628854
2015-11-01,15,46258588
2015-11-01,16,4064357
2015-11-01,17,28681646
2015-11-01,18,2264956
2015-11-01,19,25369668
2015-11-01,20,234011632
2015-11-01,21,117249592
2015-11-01,22,44856656
2015-11-01,23,10981447
2015-11-01,24,95885584
2015-11-01,25,16682229
2015-11-01,26,50177380
2015-11-01,27,10832586
2015-11-01,28,42394976
2015-11-01,29,548878272
2015-11-01,30,8751377
2015-11-01,31,2229498
2015-11-01,32,12454503
2015-11-01,33,1438427
2015-11-01,35,737184
2015-11-01,36,-99
2015-11-01,38,-99
2015-11-01,41,582300
2015-11-01,42,1721944
2015-11-01,43,222658
2015-11-01,45,37684944
2015-11-01,46,481627680
2015-11-01,47,13868242
2015-11-01,49,909319
2015-11-01,50,-99
2015-11-01,51,118706184
2015-11-01,52,8935784
2015-11-01,55,-99
2015-11-01,56,-99
2015-11-01,58,3214090
2015-11-01,59,24724
2015-11-01,60,-99
2015-11-01,61,167790
2015-11-01,62,1148372
2015-11-01,64,-99
2015-11-01,68,3513034
2015-11-01,70,744083
2015-11-01,71,395358
2015-11-01,72,600231
2015-11-01,73,110199
2015-11-01,74,-99
2015-11-01,77,227303
2015-11-01,82,2310576
2015-11-01,86,348509
2015-11-01,90,-99
2015-11-01,91,-99
2015-11-01,92,-99
2015-11-01,94,416772
2015-11-01,96,-99
2015-12-01,1,61185428
2015-12-01,2,383715
2015-12-01,3,21995574
2015-12-01,6,106236000
2015-12-01,7,310618528
2015-12-01,8,20342920
2015-12-01,9,5778631
2015-12-01,10,1234740480
2015-12-01,11,78283064
2015-12-01,12,7565111
2015-12-01,13,20114260
2015-12-01,14,1058465
2015-12-01,15,37050112
2015-12-01,16,4930893
2015-12-01,17,35362164
2015-12-01,18,1921180
2015-12-01,19,12036430
2015-12-01,20,187400528
2015-12-01,21,118384824
2015-12-01,22,39877256
2015-12-01,23,10162667
2015-12-01,24,67201272
2015-12-01,25,15213634
2015-12-01,26,17385072
2015-12-01,27,8608473
2015-12-01,28,32502006
2015-12-01,29,410586464
2015-12-01,30,8765008
2015-12-01,31,1232137
2015-12-01,32,9365097
2015-12-01,33,706832
2015-12-01,35,1351715
2015-12-01,38,35977
2015-12-01,41,175903
2015-12-01,42,1365121
2015-12-01,43,230207
2015-12-01,45,11105399
2015-12-01,46,392385024
2015-12-01,47,10846687
2015-12-01,49,1268422
2015-12-01,51,-99
2015-12-01,52,6921149
2015-12-01,56,-99
2015-12-01,58,1463145
2015-12-01,59,12285
2015-12-01,60,40260
2015-12-01,61,8792
2015-12-01,62,469558
2015-12-01,63,-99
2015-12-01,64,-99
2015-12-01,68,1115317
2015-12-01,69,-99
2015-12-01,70,2373964
2015-12-01,71,1917663
2015-12-01,72,31593
2015-12-01,73,13809
2015-12-01,74,-99
2015-12-01,77,271591
2015-12-01,80,-99
2015-12-01,82,2308726
2015-12-01,85,-99
2015-12-01,86,456588
2015-12-01,91,320196
2015-12-01,92,-99
2015-12-01,93,-99
2015-12-01,94,285642
2015-12-01,95,-99
2015-12-01,96,291772
2015-12-01,999,-99
2016-01-01,1,60341860
2016-01-01,2,254099
2016-01-01,3,66311352
2016-01-01,6,63709904
2016-01-01,7,315577536
2016-01-01,8,13528413
2016-01-01,9,4864427
2016-01-01,10,1865430400
2016-01-01,11,89220432
2016-01-01,12,15996971
2016-01-01,13,21844228
2016-01-01,14,535742
2016-01-01,15,53713408
2016-01-01,16,3435886
2016-01-01,17,31218284
2016-01-01,18,2109808
2016-01-01,19,15112963
2016-01-01,20,168859264
2016-01-01,21,90376832
2016-01-01,22,39936828
2016-01-01,23,9416842
2016-01-01,24,52242204
2016-01-01,25,13003239
2016-01-01,26,36616672
2016-01-01,27,10091315
2016-01-01,28,34276192
2016-01-01,29,165512496
2016-01-01,30,3515688
2016-01-01,31,1123583
2016-01-01,32,8434224
2016-01-01,33,154075
2016-01-01,35,644055
2016-01-01,38,-99
2016-01-01,41,152076
2016-01-01,42,1726387
2016-01-01,43,373905
2016-01-01,45,11086080
2016-01-01,46,440230368
2016-01-01,47,11185344
2016-01-01,49,9278325
2016-01-01,50,-99
2016-01-01,51,87855664
2016-01-01,52,2597330
2016-01-01,55,-99
2016-01-01,56,-99
2016-01-01,58,2000887
2016-01-01,59,36139
2016-01-01,60,38946
2016-01-01,61,11638
2016-01-01,62,223597
2016-01-01,64,-99
2016-01-01,68,1348922
2016-01-01,69,-99
2016-01-01,70,1107032
2016-01-01,71,90375
2016-01-01,72,151550
2016-01-01,73,-99
2016-01-01,74,-99
2016-01-01,77,126310
2016-01-01,82,1821842
2016-01-01,85,-99
2016-01-01,86,540371
2016-01-01,93,-99
2016-01-01,94,283135
2016-01-01,95,-99
2016-01-01,96,56047
2016-01-01,999,-99
2016-02-01,1,90502040
2016-02-01,2,273451
2016-02-01,3,36905748
2016-02-01,6,71409504
2016-02-01,7,225776896
2016-02-01,8,15453580
2016-02-01,9,2546461
2016-02-01,10,1837986816
2016-02-01,11,71520416
2016-02-01,12,10241316
2016-02-01,13,19277076
2016-02-01,14,1505751
2016-02-01,15,58426364
2016-02-01,16,5318846
2016-02-01,17,29565136
2016-02-01,18,1873579
2016-02-01,19,10829301
2016-02-01,20,180776816
2016-02-01,21,110089936
2016-02-01,22,42461080
2016-02-01,23,9905632
2016-02-01,24,51171816
2016-02-01,25,14409295
2016-02-01,26,36424016
2016-02-01,27,9068586
2016-02-01,28,33925560
2016-02-01,29,400972032
2016-02-01,30,4470921
2016-02-01,31,612020
2016-02-01,32,5827749
2016-02-01,33,7174299
2016-02-01,35,293974
2016-02-01,38,387155
2016-02-01,41,347210
2016-02-01,42,585542
2016-02-01,43,234137
2016-02-01,45,15660815
2016-02-01,46,609228800
2016-02-01,47,12927493
2016-02-01,49,9126100
2016-02-01,50,-99
2016-02-01,51,10573043
2016-02-01,52,6972409
2016-02-01,55,-99
2016-02-01,56,-99
2016-02-01,58,2171389
2016-02-01,59,18641
2016-02-01,61,-99
2016-02-01,62,215429
2016-02-01,63,-99
2016-02-01,64,-99
2016-02-01,68,1242452
2016-02-01,70,1181050
2016-02-01,71,144283
2016-02-01,72,112281
2016-02-01,74,-99
2016-02-01,77,225276
2016-02-01,80,-99
2016-02-01,82,2250166
2016-02-01,85,33889
2016-02-01,86,365690
2016-02-01,90,-99
2016-02-01,92,-99
2016-02-01,94,443645
2016-02-01,96,-99
2016-02-01,999,-99
2016-03-01,1,91973776
2016-03-01,2,162787
2016-03-01,3,55586048
2016-03-01,6,92519800
2016-03-01,7,262180976
2016-03-01,8,17457408
2016-03-01,9,4343531
2016-03-01,10,1931873920
2016-03-01,11,101802728
2016-03-01,12,30142568
2016-03-01,13,28623792
2016-03-01,14,1807575
2016-03-01,15,66477544
2016-03-01,16,5652650
2016-03-01,17,30878452
2016-03-01,18,1681247
2016-03-01,19,14078663
2016-03-01,20,183330048
2016-03-01,21,78912840
2016-03-01,22,49377000
2016-03-01,23,11125516
2016-03-01,24,52053128
2016-03-01,25,15325299
2016-03-01,26,30466198
2016-03-01,27,7557143
2016-03-01,28,40096424
2016-03-01,29,424161984
2016-03-01,30,398701
2016-03-01,31,736542
2016-03-01,32,2907956
2016-03-01,33,430240
2016-03-01,35,1158744
2016-03-01,38,-99
2016-03-01,41,120524
2016-03-01,42,944994
2016-03-01,43,135592
2016-03-01,45,14216890
2016-03-01,46,644322176
2016-03-01,47,12255032
2016-03-01,49,13655338
2016-03-01,50,37933
2016-03-01,51,10133533
2016-03-01,52,10140135
2016-03-01,55,-99
2016-03-01,56,70458
2016-03-01,58,1872303
2016-03-01,59,22966
2016-03-01,60,284380
2016-03-01,61,10167
2016-03-01,62,495179
2016-03-01,64,-99
2016-03-01,68,947794
2016-03-01,70,639908
2016-03-01,71,93873
2016-03-01,72,205320
2016-03-01,74,248037
2016-03-01,77,312312
2016-03-01,82,2682458
2016-03-01,85,-99
2016-03-01,86,561438
2016-03-01,90,-99
2016-03-01,91,-99
2016-03-01,93,-99
2016-03-01,94,252513
2016-03-01,96,102785
2016-03-01,999,-99
2016-04-01,1,73777832
2016-04-01,2,258440
2016-04-01,3,63374088
2016-04-01,6,147715504
2016-04-01,7,250233024
2016-04-01,8,16283372
2016-04-01,9,3783865
2016-04-01,10,2015648768
2016-04-01,11,89336680
2016-04-01,12,21458652
2016-04-01,13,37133956
2016-04-01,14,2120016
2016-04-01,15,68827424
2016-04-01,16,6094841
2016-04-01,17,30912026
2016-04-01,18,1569613
2016-04-01,19,22062168
2016-04-01,20,173570768
2016-04-01,21,118740464
2016-04-01,22,54090300
2016-04-01,23,9669901
2016-04-01,24,65681580
2016-04-01,25,14631890
2016-04-01,26,21390866
2016-04-01,27,10789809
2016-04-01,28,38887500
2016-04-01,29,525727872
2016-04-01,30,1299196
2016-04-01,31,809035
2016-04-01,32,3633975
2016-04-01,33,1008911
2016-04-01,35,-99
2016-04-01,38,11993
2016-04-01,41,57807
2016-04-01,42,1499178
2016-04-01,43,86287
2016-04-01,45,12891728
2016-04-01,46,745025280
2016-04-01,47,12931155
2016-04-01,49,8273493
2016-04-01,50,-99
2016-04-01,51,8049394
2016-04-01,52,9042689
2016-04-01,55,-99
2016-04-01,58,1904131
2016-04-01,59,80233
2016-04-01,60,-99
2016-04-01,61,31461
2016-04-01,62,969370
2016-04-01,63,-99
2016-04-01,64,-99
2016-04-01,68,833524
2016-04-01,70,708873
2016-04-01,71,208978
2016-04-01,72,335945
2016-04-01,74,-99
2016-04-01,77,250178
2016-04-01,80,-99
2016-04-01,82,3858386
2016-04-01,85,-99
2016-04-01,86,175637
2016-04-01,90,-99
2016-04-01,91,-99
2016-04-01,94,252462
2016-04-01,95,-99
2016-04-01,96,317280
2016-04-01,999,-99
2016-05-01,1,80102072
2016-05-01,2,325437
2016-05-01,3,62819468
2016-05-01,6,103515184
2016-05-01,7,163755648
2016-05-01,8,19773772
2016-05-01,9,3812090
2016-05-01,10,2571332352
2016-05-01,11,91110208
2016-05-01,12,22754264
2016-05-01,13,38084976
2016-05-01,14,1285231
2016-05-01,15,65771772
2016-05-01,16,5827130
2016-05-01,17,30144548
2016-05-01,18,2306057
2016-05-01,19,17828296
2016-05-01,20,171794480
2016-05-01,21,107634504
2016-05-01,22,54861516
2016-05-01,23,12566003
2016-05-01,24,121526752
2016-05-01,25,16515333
2016-05-01,26,24052354
2016-05-01,27,9088700
2016-05-01,28,43551604
2016-05-01,29,441234496
2016-05-01,30,4434452
2016-05-01,31,1073526
2016-05-01,32,3786055
2016-05-01,33,1451347
2016-05-01,35,1814900
2016-05-01,38,307274
2016-05-01,41,59745
2016-05-01,42,1605631
2016-05-01,43,48352
2016-05-01,45,6484584
2016-05-01,46,920966400
2016-05-01,47,12410508
2016-05-01,49,4881186
2016-05-01,50,-99
2016-05-01,51,42538256
2016-05-01,52,6707555
2016-05-01,55,-99
2016-05-01,56,-99
2016-05-01,58,1563344
2016-05-01,59,9537
2016-05-01,60,255626
2016-05-01,61,-99
2016-05-01,62,657090
2016-05-01,63,-99
2016-05-01,64,-99
2016-05-01,68,231783
2016-05-01,70,591403
2016-05-01,71,320932
2016-05-01,72,259664
2016-05-01,74,-99
2016-05-01,75,-99
2016-05-01,77,462107
2016-05-01,80,-99
2016-05-01,82,4923609
2016-05-01,85,36025
2016-05-01,86,618869
2016-05-01,93,36126
2016-05-01,94,536845
2016-05-01,95,-99
2016-05-01,96,-99
2016-05-01,999,-99
2016-06-01,1,86103352
2016-06-01,2,261208
2016-06-01,3,75468024
2016-06-01,6,161748848
2016-06-01,7,278772960
2016-06-01,8,23164990
2016-06-01,9,3859086
2016-06-01,10,2347535616
2016-06-01,11,74969336
2016-06-01,12,26613760
2016-06-01,13,23625298
2016-06-01,14,751913
2016-06-01,15,58785156
2016-06-01,16,6654510
2016-06-01,17,27617070
2016-06-01,18,1738540
2016-06-01,19,18659224
2016-06-01,20,156669008
2016-06-01,21,66208760
2016-06-01,22,49539908
2016-06-01,23,10261316
2016-06-01,24,93200056
2016-06-01,25,14368419
2016-06-01,26,25225268
2016-06-01,27,7560913
2016-06-01,28,38728460
2016-06-01,29,487379680
2016-06-01,30,2253481
2016-06-01,31,678009
2016-06-01,32,7446838
2016-06-01,33,603588
2016-06-01,35,750212
2016-06-01,38,-99
2016-06-01,41,36693
2016-06-01,42,7379670
2016-06-01,43,44159
2016-06-01,45,7494233
2016-06-01,46,976948864
2016-06-01,47,9745303
2016-06-01,49,4223146
2016-06-01,50,-99
2016-06-01,51,76087896
2016-06-01,52,20736312
2016-06-01,55,-99
2016-06-01,58,1712098
2016-06-01,59,4540
2016-06-01,60,-99
2016-06-01,61,124457
2016-06-01,62,459886
2016-06-01,63,-99
2016-06-01,64,-99
2016-06-01,68,1690738
2016-06-01,70,714394
2016-06-01,71,312003
2016-06-01,72,82102
2016-06-01,73,-99
2016-06-01,74,-99
2016-06-01,75,-99
2016-06-01,77,442823
2016-06-01,82,4792865
2016-06-01,85,27400
2016-06-01,86,887533
2016-06-01,90,58745
2016-06-01,93,-99
2016-06-01,94,495947
2016-06-01,95,-99
2016-06-01,96,148880
2016-06-01,999,-99
2016-07-01,1,95125888
2016-07-01,2,272896
2016-07-01,3,81981528
2016-07-01,6,79027640
2016-07-01,7,218728208
2016-07-01,8,19838732
2016-07-01,9,3224534
2016-07-01,10,2243538688
2016-07-01,11,79394016
2016-07-01,12,38498720
2016-07-01,13,20332502
2016-07-01,14,1629659
2016-07-01,15,60286448
2016-07-01,16,7105838
2016-07-01,17,27548674
2016-07-01,18,1836790
2016-07-01,19,21581040
2016-07-01,20,187857504
2016-07-01,21,105052688
2016-07-01,22,52522184
2016-07-01,23,9791802
2016-07-01,24,94236880
2016-07-01,25,17806998
2016-07-01,26,31052188
2016-07-01,27,8089594
2016-07-01,28,44128772
2016-07-01,29,425862368
2016-07-01,30,1073786
2016-07-01,31,812407
2016-07-01,32,9232962
2016-07-01,33,5955399
2016-07-01,35,899293
2016-07-01,38,880617
2016-07-01,41,146753
2016-07-01,42,914482
2016-07-01,43,145164
2016-07-01,45,5490355
2016-07-01,46,863365056
2016-07-01,47,13267887
2016-07-01,49,3548282
2016-07-01,51,40456984
2016-07-01,52,6570827
2016-07-01,56,112501
2016-07-01,58,2295297
2016-07-01,59,39249
2016-07-01,61,-99
2016-07-01,62,1658661
2016-07-01,63,-99
2016-07-01,64,-99
2016-07-01,68,2188927
2016-07-01,70,1399492
2016-07-01,71,775203
2016-07-01,72,94880
2016-07-01,73,-99
2016-07-01,74,-99
2016-07-01,75,-99
2016-07-01,77,216075
2016-07-01,80,-99
2016-07-01,81,-99
2016-07-01,82,3971260
2016-07-01,86,581189
2016-07-01,90,-99
2016-07-01,91,-99
2016-07-01,93,-99
2016-07-01,94,596739
2016-07-01,95,-99
2016-07-01,96,-99
2016-07-01,999,-99
2016-08-01,1,79524792
2016-08-01,2,370375
2016-08-01,3,98888360
2016-08-01,6,115872128
2016-08-01,7,323400928
2016-08-01,8,19086262
2016-08-01,9,13673778
2016-08-01,10,2566928640
2016-08-01,11,117587048
2016-08-01,12,51484356
2016-08-01,13,25881800
2016-08-01,14,1253463
2016-08-01,15,65946592
2016-08-01,16,7107181
2016-08-01,17,37522516
2016-08-01,18,1630167
2016-08-01,19,18351964
2016-08-01,20,218558880
2016-08-01,21,97262904
2016-08-01,22,56646488
2016-08-01,23,13886669
2016-08-01,24,94551056
2016-08-01,25,18244720
2016-08-01,26,36858220
2016-08-01,27,7825864
2016-08-01,28,46598952
2016-08-01,29,491978176
2016-08-01,30,6965890
2016-08-01,31,1357458
2016-08-01,32,12136432
2016-08-01,33,1395558
2016-08-01,35,1898796
2016-08-01,38,372199
2016-08-01,41,47339
2016-08-01,42,4833527
2016-08-01,43,26549
2016-08-01,45,5258672
2016-08-01,46,1016296960
2016-08-01,47,13255853
2016-08-01,49,1355750
2016-08-01,50,4003763
2016-08-01,51,33820756
2016-08-01,52,23059512
2016-08-01,55,-99
2016-08-01,56,98229
2016-08-01,58,1206733
2016-08-01,59,27784
2016-08-01,60,-99
2016-08-01,61,-99
2016-08-01,62,332868
2016-08-01,63,-99
2016-08-01,64,-99
2016-08-01,68,2737954
2016-08-01,70,937031
2016-08-01,71,325592
2016-08-01,72,66720
2016-08-01,73,-99
2016-08-01,74,157457
2016-08-01,75,-99
2016-08-01,77,279425
2016-08-01,82,3250165
2016-08-01,85,13172
2016-08-01,86,489917
2016-08-01,90,-99
2016-08-01,93,-99
2016-08-01,94,498330
2016-08-01,95,-99
2016-08-01,96,127219
2016-09-01,1,71945888
2016-09-01,2,436086
2016-09-01,3,78262192
2016-09-01,6,125667936
2016-09-01,7,326082752
2016-09-01,8,30430826
2016-09-01,9,22290554
2016-09-01,10,2113999616
2016-09-01,11,117255720
2016-09-01,12,64982280
2016-09-01,13,31506032
2016-09-01,14,2165437
2016-09-01,15,66074532
2016-09-01,16,6782816
2016-09-01,17,31350396
2016-09-01,18,1743649
2016-09-01,19,20047972
2016-09-01,20,211563488
2016-09-01,21,93784768
2016-09-01,22,55952004
2016-09-01,23,12971284
2016-09-01,24,113892392
2016-09-01,25,17243292
2016-09-01,26,31131000
2016-09-01,27,13071980
2016-09-01,28,38846400
2016-09-01,29,503255744
2016-09-01,30,469024
2016-09-01,31,1331443
2016-09-01,32,11835371
2016-09-01,33,158608
2016-09-01,35,16682041
2016-09-01,38,190990
2016-09-01,41,132350
2016-09-01,42,11113398
2016-09-01,43,256236
2016-09-01,45,4993114
2016-09-01,46,670814272
2016-09-01,47,13685720
2016-09-01,49,10015290
2016-09-01,50,-99
2016-09-01,51,56767116
2016-09-01,52,9691128
2016-09-01,53,-99
2016-09-01,56,68391
2016-09-01,58,1594675
